RMSE_COT_mean,RMSE_COT_std,MAE_COT_mean,MAE_COT_std,MAEP_COT_mean,MAEP_COT_std
0.24305620464835156,0.21334596576200784,0.24305620464835156,0.21334596576200784,24.37763621129158,21.397809399753452
0.23569124474494435,0.2175362634342943,0.23569124474494435,0.2175362634342943,23.63895803808565,21.818080721029983
0.2390178613496521,0.2373127663907253,0.2390178613496521,0.2373127663907253,23.97260535032495,23.80159064747232
0.2408952497509591,0.22210714732898482,0.2408952497509591,0.22210714732898482,24.16090044668167,22.276523429415178
0.2605143902326012,0.24403045569745188,0.2605143902326012,0.24403045569745188,26.128627500313748,24.475349979544472
0.25093184531849433,0.2307448926069325,0.25093184531849433,0.2307448926069325,25.167533772085637,23.142857256919214
0.252258475520133,0.2335183572643974,0.252258475520133,0.2335183572643974,25.300589862915523,23.42102547962462
0.2512035346541881,0.24074516931559178,0.2512035346541881,0.24074516931559178,25.19478320518532,24.1458479354277
0.2521706735375606,0.2415099424860367,0.2521706735375606,0.2415099424860367,25.2917836495836,24.22255184907695
0.2539897416827187,0.240861091819968,0.2539897416827187,0.240861091819968,25.474229440467113,24.157474532841555
