RMSE_COT_mean,RMSE_COT_std,MAE_COT_mean,MAE_COT_std,MAEP_COT_mean,MAEP_COT_std
7.324111864000392,5.69247390278749,7.324111864000392,5.69247390278749,19.395152392761563,15.07437364235971
7.211809494996211,5.776147934227623,7.211809494996211,5.776147934227623,19.09776185567677,15.295952807346916
7.186819813174251,5.809796584379553,7.186819813174251,5.809796584379553,19.031586093183865,15.385058586945282
7.0801554336414885,5.968580959563188,7.0801554336414885,5.968580959563188,18.749125648240945,15.805539214693907
6.9406874444804405,5.936070532790818,6.9406874444804405,5.936070532790818,18.379797195328283,15.719447591120666
6.918259977700819,5.965073811564343,6.918259977700819,5.965073811564343,18.320406494578275,15.79625185382823
6.869453900944455,5.889460568353086,6.869453900944455,5.889460568353086,18.19116197811544,15.596018651192207
6.923212413650035,5.920801666621934,6.923212413650035,5.920801666621934,18.333521156360355,15.679013748532078
6.959918154593992,5.912431557007401,6.959918154593992,5.912431557007401,18.430722489780244,15.656848664965306
7.015469449194251,5.896728529492519,7.015469449194251,5.896728529492519,18.577829175804933,15.615265109534393
