RMSE_COT_mean,RMSE_COT_std,MAE_COT_mean,MAE_COT_std,MAEP_COT_mean,MAEP_COT_std
43.77777251388443,35.4928529694156,43.77777251388443,35.4928529694156,13.778549912770089,11.170966865219107
39.69118685265871,31.740307680699708,39.69118685265871,31.740307680699708,12.492344122191069,9.989896436290735
35.27544542215628,29.39263730797419,35.27544542215628,29.39263730797419,11.102540342595665,9.25099421372857
32.55306402272007,28.069354374881794,32.55306402272007,28.069354374881794,10.2457021381888,8.834506144662297
29.741300102001162,25.427949882235033,29.741300102001162,25.427949882235033,9.360731814212993,8.003154489431193
28.668719820137376,25.05619436465977,28.668719820137376,25.05619436465977,9.023149518438895,7.886148720061956
27.13167694906011,24.581188318995498,27.13167694906011,24.581188318995498,8.539382969775675,7.73664603563513
26.24211219039036,22.837409638755798,26.24211219039036,22.837409638755798,8.259402702984232,7.187811771057442
25.956161062515545,23.595157049129224,25.956161062515545,23.595157049129224,8.169402877461213,7.426304045002882
25.051562847570104,23.745795465078295,25.051562847570104,23.745795465078295,7.8846910033777275,7.473715752217465
