RMSE_COT_mean,RMSE_COT_std,MAE_COT_mean,MAE_COT_std,MAEP_COT_mean,MAEP_COT_std
0.24232779365438925,0.21927279800912047,0.24232779365438925,0.21927279800912047,24.30457928913315,21.992248700797
0.23326410717408336,0.2161124273034771,0.23326410717408336,0.2161124273034771,23.395525138181654,21.675275235888087
0.22840634642802163,0.21830485342816783,0.22840634642802163,0.21830485342816783,22.908309745181036,21.8951674479185
0.2314387754852028,0.21890523068668893,0.2314387754852028,0.21890523068668893,23.21245113708446,21.955383061088856
0.23374032465804034,0.2235606958938275,0.23374032465804034,0.2235606958938275,23.443287986277454,22.422308961532924
0.23535775377127383,0.2255121446606045,0.23535775377127383,0.2255121446606045,23.605510129822413,22.61803203797234
0.23792052675647501,0.2261381386447245,0.23792052675647501,0.2261381386447245,23.862546758925323,22.680816913747933
0.2383957075676131,0.22663415736865622,0.2383957075676131,0.22663415736865622,23.910205632580784,22.730565752801393
0.2414851121386426,0.22588658808015136,0.2414851121386426,0.22588658808015136,24.220061457290207,22.65558732472847
0.24165711101853346,0.22661238063115635,0.24165711101853346,0.22661238063115635,24.237312307268695,22.728381626765987
