RMSE_COT_mean,RMSE_COT_std,MAE_COT_mean,MAE_COT_std,MAEP_COT_mean,MAEP_COT_std
13.298070969172006,10.200733751133141,13.298070969172006,10.200733751133141,14.371263137264103,11.023961991972529
13.481217972610308,10.54755387768294,13.481217972610308,10.54755387768294,14.569190625041463,11.398771489643357
13.259089231410272,10.083490917703632,13.259089231410272,10.083490917703632,14.329135462338886,10.897257328260029
12.603133190628345,9.84664075677729,12.603133190628345,9.84664075677729,13.620241902482817,10.641292685368086
12.9853910078043,11.14832536474207,12.9853910078043,11.14832536474207,14.033349013254531,12.048026945258496
12.661305448914629,9.81743883843229,12.661305448914629,9.81743883843229,13.683108827547297,10.609734089115909
12.564475929309067,10.290878288201595,12.564475929309067,10.290878288201595,13.578464890172292,11.12138144969695
12.550012649432135,10.45060386154489,12.550012649432135,10.45060386154489,13.562834382452706,11.293997331322808
12.625885412695187,10.43405938211005,12.625885412695187,10.43405938211005,13.644830293613987,11.276117665318745
12.515482052191862,10.323274350943953,12.515482052191862,10.323274350943953,13.525517067755164,11.156391966888583
