RMSE_COT_mean,RMSE_COT_std,MAE_COT_mean,MAE_COT_std,MAEP_COT_mean,MAEP_COT_std
7.419864457646834,6.545724246102676,7.419864457646834,6.545724246102676,19.648717081594782,17.33388588699318
7.649375531201355,6.27089606069414,7.649375531201355,6.27089606069414,20.256490737987964,16.606106923918563
7.473914603472911,5.9945677007415545,7.473914603472911,5.9945677007415545,19.791848540345487,15.874355313451632
7.127987000154989,6.090470636216855,7.127987000154989,6.090470636216855,18.87578954127536,16.128318126007677
7.5274607858603355,6.681998383254122,7.5274607858603355,6.681998383254122,19.933645441695308,17.694756625496723
7.463114024516907,6.480441611293457,7.463114024516907,6.480441611293457,19.763247273915987,17.161009410740913
7.421738608221279,6.355522970126076,7.421738608221279,6.355522970126076,19.653680063683712,16.830209427462844
7.375437568138029,6.354077008478819,7.375437568138029,6.354077008478819,19.531069193583274,16.826380342513925
7.387041007585956,6.386271215686785,7.387041007585956,6.386271215686785,19.56179653371019,16.91163457764266
7.323741655814907,6.457620976040035,7.323741655814907,6.457620976040035,19.39417203578343,17.100577551334826
