RMSE_COT_mean,RMSE_COT_std,MAE_COT_mean,MAE_COT_std,MAEP_COT_mean,MAEP_COT_std
7.343768285998677,6.724680897023837,7.343768285998677,6.724680897023837,19.447205024839324,17.807785191204292
7.180434306693493,9.026298253580181,7.180434306693493,9.026298253580181,19.01467648371872,23.902752090829598
6.502126983462223,7.377255732040862,6.502126983462223,7.377255732040862,17.21843495334824,19.5358839160541
6.978297583735369,7.377697308654112,6.978297583735369,7.377697308654112,18.47939348712548,19.53705326543955
6.930101201091146,7.7593707256165825,6.930101201091146,7.7593707256165825,18.3517635159396,20.547771591935703
6.899064176619903,7.334783600775876,6.899064176619903,7.334783600775876,18.26957364355433,19.423412469191213
6.656388614164609,6.71443275178969,6.656388614164609,6.71443275178969,17.626938795368275,17.780646837469366
6.731616541013885,6.482685098708476,6.731616541013885,6.482685098708476,17.826151632709657,17.166950442379086
6.754096650615214,6.410842234466512,6.754096650615214,6.410842234466512,17.885681738150407,16.976701668714902
6.873954342299863,6.403136210583394,6.873954342299863,6.403136210583394,18.20307970241343,16.95629516614768
