RMSE_COT_mean,RMSE_COT_std,MAE_COT_mean,MAE_COT_std,MAEP_COT_mean,MAEP_COT_std
0.2710627223359686,0.3423864744416823,0.2710627223359686,0.3423864744416823,27.186586103032027,34.34009401110189
0.24395408320272788,0.2524386944096341,0.24395408320272788,0.2524386944096341,24.46769010146967,25.318665149382774
0.23973680357451416,0.2494772743821363,0.23973680357451416,0.2494772743821363,24.044712590047464,25.02164569989527
0.23898477887411035,0.25496278450240717,0.23898477887411035,0.25496278450240717,23.969287300679216,25.57182202778943
0.2505502346500872,0.26265457901419,0.2505502346500872,0.26265457901419,25.129259636840924,26.343280500497556
0.24969144264839735,0.26726178815602925,0.24969144264839735,0.26726178815602925,25.043125982986453,26.805366496498298
0.25372707795456617,0.26234684831610433,0.25372707795456617,0.26234684831610433,25.44788524234196,26.312416252370944
0.24923985943290314,0.2515447426955234,0.24923985943290314,0.2515447426955234,24.99783386068754,25.22900510672482
0.2564717432237329,0.24225122617714862,0.2564717432237329,0.24225122617714862,25.723164993172905,24.296899855034816
0.26171171866949944,0.24384498667801402,0.26171171866949944,0.24384498667801402,26.24871510351798,24.456748124509083
