RMSE_COT_mean,RMSE_COT_std,MAE_COT_mean,MAE_COT_std,MAEP_COT_mean,MAEP_COT_std
7.066875836857223,6.2983135208831325,7.066875836857223,6.2983135208831325,18.713959636562283,16.678711743241674
7.295617649881109,6.63022108318967,7.295617649881109,6.63022108318967,19.31969619610353,17.55764394291035
7.185500968024415,6.052600867752923,7.185500968024415,6.052600867752923,19.02809362841291,16.028034304013264
6.9213390272902195,5.936127580377111,6.9213390272902195,5.936127580377111,18.32856019800611,15.719598660171814
7.072403902737674,6.517279488615064,7.072403902737674,6.517279488615064,18.72859863746498,17.258560657601333
7.045314061595813,6.1117690938361635,7.045314061595813,6.1117690938361635,18.65686139382393,16.18471907112263
7.095278254466105,6.066601599280081,7.095278254466105,6.066601599280081,18.7891727447283,16.065109969516694
6.935987999793755,6.161053329792085,6.935987999793755,6.161053329792085,18.367352485641685,16.31522981217565
6.780125321848369,6.242675446982021,6.780125321848369,6.242675446982021,17.95460887286956,16.531375254915243
6.759280848591813,6.2545644415793795,6.759280848591813,6.2545644415793795,17.899410134392497,16.56285878033023
